No.,"INVOICE NUMBER","DO NUMBER",IMEI,"STORE TRANFER ( IN )","STORE TRANFER ( OUT )","DISTRIBUTOR / WAREHOUSE ( IN )","DISTRIBUTOR / WAREHOUSE ( OUT )",WAREHOUSE,REMARK,"CREATED BY",TIME
5446,IN671026-00072,DO671209-00196,863929073930097,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5447,IN671026-00072,DO671209-00197,866986076782856,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5448,IN671026-00072,DO671209-00198,863929073934610,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5449,IN671026-00072,DO671209-00199,863929073942779,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5450,IN671026-00072,DO671209-00200,866986076778078,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5451,IN671026-00072,DO671209-00201,866986076757619,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5452,IN671026-00072,DO671209-00202,866986076852675,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5453,IN671026-00072,DO671209-00203,866986076867012,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5454,IN671026-00072,DO671209-00204,863929073612711,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5455,IN671026-00072,DO671209-00205,866986076769796,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5456,IN671026-00072,DO671209-00206,863929077223333,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5457,IN671026-00072,DO671209-00207,863929077202691,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5458,IN671026-00072,DO671209-00208,863929073917730,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5459,IN671026-00072,DO671209-00209,863929077051833,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5460,IN671026-00072,DO671209-00210,866986076758336,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5461,IN671026-00072,DO671209-00211,863929073930170,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5462,IN671026-00072,DO671209-00212,866986076798613,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5463,IN671026-00072,DO671209-00213,863929073934974,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5464,IN671026-00072,DO671209-00214,863929073942936,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5465,IN671026-00072,DO671209-00215,863929077302657,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5466,IN671026-00072,DO671209-00216,866986076783516,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5467,IN671026-00072,DO671209-00217,866986076758013,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5468,IN671026-00072,DO671209-00218,866986076864373,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5469,IN671026-00072,DO671209-00219,863929073652774,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5470,IN671026-00072,DO671209-00220,866986076790958,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5471,IN671026-00072,DO671209-00221,865950078992658,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5472,IN671026-00072,DO671209-00222,868884070854953,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5473,IN671026-00072,DO671209-00223,868884073282277,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5474,IN671026-00072,DO671209-00224,868884073480533,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5475,IN671026-00072,DO671209-00225,865950078992393,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5476,IN671026-00072,DO671209-00226,865950078965175,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5477,IN671026-00072,DO671209-00227,865950078994613,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5478,IN671026-00072,DO671209-00228,868884077653978,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5479,IN671026-00072,DO671209-00229,868884075140473,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5480,IN671026-00072,DO671209-00230,868884075140234,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5481,IN671026-00072,DO671209-00231,865950078992575,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5482,IN671026-00072,DO671209-00232,865950078991510,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5483,IN671026-00072,DO671209-00233,868884073271510,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5484,IN671026-00072,DO671209-00234,868884077656336,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5485,IN671026-00072,DO671209-00235,868884075152171,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5486,IN671026-00072,DO671209-00236,868884075158392,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5487,IN671127-00068,DO671209-00237,863971070231855,"XYB - Rasa mobilee","XYB - TC mobile1","XYB - Rasa mobilee","XYB - TC mobile1","Kerry-Siam (Xaiyabouli)",202412061516000110768,Admin,"2024-12-09 13:12:01"
5488,IN671127-00068,DO671209-00238,863971070937253,"XYB - Rasa mobilee","XYB - TC mobile1","XYB - Rasa mobilee","XYB - TC mobile1","Kerry-Siam (Xaiyabouli)",202412061516000110768,Admin,"2024-12-09 13:12:01"
5489,IN671127-00068,DO671209-00239,863971070943293,"XYB - Rasa mobilee","XYB - TC mobile1","XYB - Rasa mobilee","XYB - TC mobile1","Kerry-Siam (Xaiyabouli)",202412061516000110768,Admin,"2024-12-09 13:12:01"
5490,IN671117-00022,DO671209-00240,867650075271936,"LNT - Noy mobile1 ຊຽງແລ້","LNT - SP mobile","LNT - Noy mobile Xienglea","LNT - SP mobile","Kerry-A Yao (Loungnamtha)",202412071125000446934,Admin,"2024-12-09 13:12:27"
5491,IN671129-00071,DO671209-00241,863971070975972,"XKH - Touy Mobile","XKH - Ahua Mobile1 Agent Shop","XKH - Touy Mobile","XKH - Ahua Mobile1 Agent Shop","Kerry-A Hua (Xiengkhuang)",202412091014000515768,Admin,"2024-12-09 13:12:27"
5492,IN671129-00071,DO671209-00242,863971070949191,"XKH - Touy Mobile","XKH - Ahua Mobile1 Agent Shop","XKH - Touy Mobile","XKH - Ahua Mobile1 Agent Shop","Kerry-A Hua (Xiengkhuang)",202412091014000515768,Admin,"2024-12-09 13:12:27"
5493,IN671026-00088,DO671209-00243,867650079161174,"XKH - Vanhkham mobile1","XKH - Ahua Mobile1 Agent Shop","XKH - Vanhkham mobile","XKH - Ahua Mobile1 Agent Shop","Kerry-A Hua (Xiengkhuang)",202412081036000491820,Admin,"2024-12-09 13:12:21"
5494,IN671026-00088,DO671209-00244,867650079135939,"XKH - Vanhkham mobile1","XKH - Ahua Mobile1 Agent Shop","XKH - Vanhkham mobile","XKH - Ahua Mobile1 Agent Shop","Kerry-A Hua (Xiengkhuang)",202412081036000491820,Admin,"2024-12-09 13:12:21"
5495,IN670905-00054,DO671209-00245,868800077966350,"KAM - TL Lao Mobile","BLX - Harn Mobile ຈອມທອງ","KAM - TL Lao Mobile","BLX - Harn Mobile","Kerry-Awen (Thakhaek)",202412081444000016755,Admin,"2024-12-09 13:12:23"
5496,IN670715-00053,DO671209-00246,866227061187938,"XYB - Rasa mobilee","XYB - SP mobile","XYB - Rasa mobilee","XYB - SP mobile","Kerry-Siam (Xaiyabouli)",202412072100000204572,Admin,"2024-12-09 13:12:12"
5497,IN670731-00031,DO671209-00247,868998070236357,"CPS - Jk mobile3 Agent Store","CPS - AG mobile1 ປາກເຊ","CPS - Jk mobile3 Agent Shop","CPS - AG mobile1 Pakse","Kerry-JK (Pakse)",202412071825000494678,Admin,"2024-12-09 13:12:25"
5498,IN671012-00057,DO671209-00248,868998070717851,"CPS - Aling mobile3 ປາກຊ່ອງ","CPS - Jk mobile3 Agent Store","CPS - Aling mobile3 ParkSong","CPS - Jk mobile3 Agent Shop","Kerry-JK (Pakse)",202412071828000324766,Admin,"2024-12-09 13:12:20"
5499,IN671104-00015,DO671209-00249,867650079135871,"CPS - JL mobile","CPS - J com1 ຈຳປາສັກ","CPS - Jk mobile4 Sanamxai","CPS - J com","Kerry-JK (Pakse)",202412071830000523262,Admin,"2024-12-09 13:12:34"
5500,IN671104-00015,DO671209-00250,867650079135871,"CPS - JL mobile","CPS - JL mobile","CPS - Jk mobile4 Sanamxai","CPS - Jk mobile4 Sanamxai","Kerry-JK (Pakse)",s,Admin,"2024-12-09 14:12:34"
5501,IN671203-00064,DO671209-00251,867650079197632,"VT1 - ZiVa mobile","VT1 - LCC2 Dongkamxang","VT1 - ZiVa mobile","VT1 - LCC1 Dongpalan","WH - Stock OPPO (Mark)",,M20180315,"2024-12-09 17:12:18"
5502,IN671104-00042,DO671210-00001,868800078538836,"LPB - Abo mobile1 ນ້ຳບາກ","LPB - AT1 ຫຼວງພະບາງ","LPB - Abo mobile1 Numbark","LPB - AT1 Luangphabang","Kerry-QZ (Loungprabang)",202412091701000212602,Admin,"2024-12-10 09:12:58"
5503,IN670913-00005,DO671210-00002,866227062435773,"LPB - Abo mobile2 ນ້ຳບາກ","LPB - QZ Mobile Agent Store","LPB - Abo mobile1 Numbark","LPB - QZ Mobile Agent Shop","Kerry-QZ (Loungprabang)",202412091709000355034,Admin,"2024-12-10 09:12:17"
5504,IN670913-00005,DO671210-00003,863929077755334,"LPB - Abo mobile2 ນ້ຳບາກ","LPB - QZ Mobile Agent Store","LPB - Abo mobile1 Numbark","LPB - QZ Mobile Agent Shop","Kerry-QZ (Loungprabang)",202412091709000355034,Admin,"2024-12-10 09:12:17"
5505,IN670801-00125,DO671210-00004,868998070750134,"HPN - Alei mobile 3","HPN - Phengmanee","HPN - A Lei Mobile2 Agent (Huaphan)","HPN - Phengmanee","Kerry - A Lei (Huaphan)",202412091756000482138,Admin,"2024-12-10 09:12:39"
5506,IN671028-00030,DO671210-00005,865950078882412,"HPN - PK.IT Mobile2","HPN - ALei Mobile 2 Agent Store","HPN - pk.IT Mobile","HPN - A Lei Mobile2 Agent (Huaphan)","Kerry - A Lei (Huaphan)",202412091801000064515,Admin,"2024-12-10 09:12:26"
5507,IN670717-00021,DO671210-00006,868800075450894,"HPN - Nu mobile","HPN - khamlar Mobile","HPN - Nu mobile","HPN - khamlar Mobile","Kerry - A Lei (Huaphan)",202412091807000049763,Admin,"2024-12-10 09:12:10"
5508,IN670903-00074,DO671210-00007,868800077560476,"LPB - Abo mobile1 ນ້ຳບາກ","LPB - QZ Mobile Agent Store","LPB - Abo mobile1 Numbark","LPB - QZ Mobile Agent Shop","Kerry-QZ (Loungprabang)",202412091658000510591,Admin,"2024-12-10 09:12:20"
5509,IN671029-00019,DO671210-00008,868884076404118,"VT1 - ComCom Mobile","VT1 - A Sue km63","VT1 - ComCom Mobile","VT1 - a sue","WH - Stock OPPO (Mark)",,M20180315,"2024-12-10 11:12:45"
5510,IN671008-00043,DO671210-00009,865073061184876,"VT1 - PJ","VT1 - ComCom Mobile","VT1 - PJ","VT1 - ComCom Mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-12-10 11:12:06"
5511,IN671008-00043,DO671210-00010,865073061181773,"VT1 - PJ","VT1 - ComCom Mobile","VT1 - PJ","VT1 - ComCom Mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-12-10 11:12:06"
5512,IN671008-00043,DO671210-00011,866227063857777,"VT1 - PJ","VT1 - ComCom Mobile","VT1 - PJ","VT1 - ComCom Mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-12-10 11:12:06"
5513,IN671008-00043,DO671210-00012,865073061182433,"VT1 - PJ","VT1 - ComCom Mobile","VT1 - PJ","VT1 - ComCom Mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-12-10 11:12:06"
5514,IN671113-00007,DO671210-00013,865154071276314,"VT1 - T and J Dongpalan","VT1 - Call me1 Phornsinuan","VT1 - T&J Dongpalan","VT1 - Call me1 Phonesynuan","WH - Stock OPPO (Mark)",,M20180315,"2024-12-10 14:12:43"
5515,IN671111-00135,DO671210-00014,866227066194632,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile3","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5516,IN671111-00135,DO671210-00015,866227066195290,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile3","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5517,IN671111-00135,DO671210-00016,866227066189731,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile3","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5518,IN671111-00135,DO671210-00017,863199077057699,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile3","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5519,IN671111-00135,DO671210-00018,863971070735194,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile3","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5520,IN671111-00135,DO671210-00019,866685076556373,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile3","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5521,IN671111-00135,DO671210-00020,866685076609537,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile2 Agent Shop","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5522,IN671111-00135,DO671210-00021,863199077059315,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile3","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5523,IN671111-00135,DO671210-00022,863971070735913,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile3","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5524,IN671111-00135,DO671210-00023,866685076614198,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile3","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5525,IN671111-00135,DO671210-00024,863199079095531,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile2 Agent Shop","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5526,IN671111-00135,DO671210-00025,863971070889074,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile3","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5527,IN671111-00135,DO671210-00026,863971070734676,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile3","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5528,IN671111-00135,DO671210-00027,863971070941875,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile3","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5529,IN671111-00135,DO671210-00028,866685076614594,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile3","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5530,IN671111-00135,DO671210-00029,863199079095937,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile2 Agent Shop","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5531,IN671111-00135,DO671210-00030,863199075554614,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile3","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5532,IN671111-00135,DO671210-00031,863199075555637,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile2 Agent Shop","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5533,IN671111-00135,DO671210-00032,868884073282871,"SLV - Abo mobile1 Agent Store","SEK - ST Mobile2 Agent Shop","SLV - Abo mobile1 Agent Shop","SEK - ST Mobile2 Agent Shop","Kerry-ST (Sekong)",N1100,Admin,"2024-12-10 15:12:16"
5534,IN670804-00063,DO671210-00033,868998071559773,"KAM - Awen mobile1 Agent Store","BLX - Toukta mobile","KAM - Awen mobile1 Agent Shop","BLX - Toukta mobile","Kerry-Awen (Thakhaek)",202412101637000285552,Admin,"2024-12-10 16:12:44"
5535,IN670818-00020,DO671210-00034,868800078533217,"LPB - Abo mobile1 ນ້ຳບາກ","LPB - QZ Mobile Agent Store","LPB - Abo mobile1 Numbark","LPB - QZ Mobile Agent Shop","Kerry-QZ (Loungprabang)",202412101135000475068,Admin,"2024-12-10 16:12:28"
5536,IN670912-00027,DO671210-00035,863929077851232,"VT3 - DP Computer","VT3 - Joker Mobile","VT3 - DP Computer","VT3 - Joker Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-12-10 17:12:50"
5537,IN670912-00027,DO671210-00036,863971071743650,"VT3 - DP Computer","VT3 - Joker Mobile","VT3 - DP Computer","VT3 - Joker Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-12-10 17:12:50"
5538,IN670912-00027,DO671210-00037,863929077053839,"VT3 - DP Computer","VT3 - TM Center Service","VT3 - DP Computer","VT3 - TM Center Service","Kerry-Win (Vientiane)",,M20180315,"2024-12-10 17:12:50"
5539,IN671124-00014,DO671211-00001,866227066210438,"BLX - Fue mobile","BLX - Alee mobile ບໍລິຄຳໄຊ","BLX - Fue mobile","BLX - Alee mobile","Kerry-Awen (Thakhaek)","N2050 Approval No.：202412101957000401025",Admin,"2024-12-11 09:12:27"
5540,IN671124-00014,DO671211-00002,866227066211014,"BLX - Fue mobile","BLX - Alee mobile ບໍລິຄຳໄຊ","BLX - Fue mobile","BLX - Alee mobile","Kerry-Awen (Thakhaek)","N2050 Approval No.：202412101957000401025",Admin,"2024-12-11 09:12:27"
5541,IN671124-00014,DO671211-00003,866227066210834,"BLX - Fue mobile","BLX - Alee mobile ບໍລິຄຳໄຊ","BLX - Fue mobile","BLX - Alee mobile","Kerry-Awen (Thakhaek)","N2050 Approval No.：202412101957000401025",Admin,"2024-12-11 09:12:27"
5542,IN671124-00014,DO671211-00004,866227066211055,"BLX - Fue mobile","BLX - Alee mobile ບໍລິຄຳໄຊ","BLX - Fue mobile","BLX - Alee mobile","Kerry-Awen (Thakhaek)","N2050 Approval No.：202412101957000401025",Admin,"2024-12-11 09:12:27"
5543,IN671124-00014,DO671211-00005,866227066210990,"BLX - Fue mobile","BLX - Alee mobile ບໍລິຄຳໄຊ","BLX - Fue mobile","BLX - Alee mobile","Kerry-Awen (Thakhaek)","N2050 Approval No.：202412101957000401025",Admin,"2024-12-11 09:12:27"
5544,IN670917-00101,DO671211-00006,868800076947815,"XYB - Lai mobile","XYB - Joi mobile ປາກລາຍ","XYB - Lai mobile","XYB - Joi mobile Paklaiy","Kerry-Siam (Xaiyabouli)","N486 Approval No.：202412102104000058589",Admin,"2024-12-11 13:12:18"
5545,IN670917-00101,DO671211-00007,863199077046353,"XYB - Lai mobile","XYB - Vanh mobile ໄຊຍະບູລີ","XYB - Lai mobile","XYB - Vanh mobile","Kerry-Siam (Xaiyabouli)","N486 Approval No.：202412102104000058589",Admin,"2024-12-11 13:12:18"
5546,IN670917-00101,DO671211-00008,863929077801955,"XYB - Lai mobile","XYB - Vanh mobile ໄຊຍະບູລີ","XYB - Lai mobile","XYB - Vanh mobile","Kerry-Siam (Xaiyabouli)","N486 Approval No.：202412102104000058589",Admin,"2024-12-11 13:12:18"
5547,IN670917-00101,DO671211-00009,863929079361370,"XYB - Lai mobile","XYB - Vanh mobile ໄຊຍະບູລີ","XYB - Lai mobile","XYB - Vanh mobile","Kerry-Siam (Xaiyabouli)","N486 Approval No.：202412102104000058589",Admin,"2024-12-11 13:12:18"
5548,IN670917-00101,DO671211-00010,863929077856595,"XYB - Lai mobile","XYB - Vanh mobile ໄຊຍະບູລີ","XYB - Lai mobile","XYB - Vanh mobile","Kerry-Siam (Xaiyabouli)","N486 Approval No.：202412102104000058589",Admin,"2024-12-11 13:12:18"
5549,IN671210-00046,DO671211-00011,863971075042190,"LNT - Aping mobile ຫຼວງນ້ຳທາ","LNT - Aqing mobile","LNT - Aping mobile","LNT - Aqing mobile","Kerry-A Yao (Loungnamtha)","N2558 Approval No.：202412101248000438144",Admin,"2024-12-11 13:12:31"
5550,IN671210-00046,DO671211-00012,863971074961432,"LNT - Aping mobile ຫຼວງນ້ຳທາ","LNT - Aqing mobile","LNT - Aping mobile","LNT - Aqing mobile","Kerry-A Yao (Loungnamtha)","N2558 Approval No.：202412101248000438144",Admin,"2024-12-11 13:12:31"
5551,IN671210-00046,DO671211-00013,863971075042372,"LNT - Aping mobile ຫຼວງນ້ຳທາ","LNT - Aqing mobile","LNT - Aping mobile","LNT - Aqing mobile","Kerry-A Yao (Loungnamtha)","N2558 Approval No.：202412101248000438144",Admin,"2024-12-11 13:12:31"
5552,IN671210-00046,DO671211-00014,863971075038594,"LNT - Aping mobile ຫຼວງນ້ຳທາ","LNT - Aqing mobile","LNT - Aping mobile","LNT - Aqing mobile","Kerry-A Yao (Loungnamtha)","N2558 Approval No.：202412101248000438144",Admin,"2024-12-11 13:12:31"
