Code,"Mnemonic code","Finance Client Name","Distributor My Side","Distributor Your Side","Finance Warehouse","Finance Warehouse Code","Accounting organization(My Side)","Accounting organization(Your Side)",Creator,Remarks,Network,Off/On,"Cross - accounting organizations are allowed"
C111502666110000613,352027203,"352027203 - VT3 - DP Computer","VT3 - Win Dealer (Vientiane)","VT3 - DP Computer","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000614,352027202,"352027202 - VT3 - Doungnoy mobile Vungvieng","VT3 - Win Dealer (Vientiane)","VT3 - Doungnoy mobile Vungvieng","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000615,352027201,"352027201 - VT3 - done mobile Vungvieng","VT3 - Win Dealer (Vientiane)","VT3 - done mobile Vungvieng","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000616,352027200,"352027200 - VT3 - Dolay Mobile","VT3 - Win Dealer (Vientiane)","VT3 - Dolay Mobile","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000617,352027196,"352027196 - VT3 - Dake Mobile Km 52","VT3 - Win Dealer (Vientiane)","VT3 - Dake Mobile Km 52","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000618,352027189,"352027189 - VT3 - BT Mobile Huakhua","VT3 - Win Dealer (Vientiane)","VT3 - BT Mobile Huakhua","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000619,352027187,"352027187 - VT3 - Bounyu Mobile","VT3 - Win Dealer (Vientiane)","VT3 - Bounyu Mobile","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000620,352027182,"352027182 - VT2 - Big telecom Thulakhom","VT2 - inew Dealer (Vientiane)","VT2 - Big telecom Thulakhom","Inew Dealer",S11150266611000023,"inew VT Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000621,352027181,"352027181 - VT3 - Big telecom Kasee","VT3 - Win Dealer (Vientiane)","VT3 - Big telecom Kasee","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000622,352027164,"352027164 - VT3 - Advice Vungvieng","VT3 - Win Dealer (Vientiane)","VT3 - Advice Vungvieng","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000623,352027163,"352027163 - VT3 - Advice Sanakham","VT3 - Win Dealer (Vientiane)","VT3 - Advice Sanakham","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000624,352027153,"352027153 - VT3 - A sui Mobile","VT3 - Win Dealer (Vientiane)","VT3 - A sui Mobile","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000625,352027148,"352027148 - VT3 - a ping mobile Vungvieng","VT3 - Win Dealer (Vientiane)","VT3 - a ping mobile Vungvieng","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000626,352027143,"352027143 - VT3 - A Lui Mobile1 Km 52","VT3 - Win Dealer (Vientiane)","VT3 - A Lui Mobile1 Km 52","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000627,352027142,"352027142 - VT3 - A Lui Mobile Songpueay","VT3 - Win Dealer (Vientiane)","VT3 - A Lui Mobile Songpueay","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000628,352027136,"352027136 - VT3 - A kai Mobile Phasung","VT3 - Win Dealer (Vientiane)","VT3 - A kai Mobile Phasung","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000629,352027131,"352027131 - VT3 - A Gui Mobile","VT3 - Win Dealer (Vientiane)","VT3 - A Gui Mobile","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000630,352027130,"352027130 - VT3 - A Gang Mobile1 Km 52","VT3 - Win Dealer (Vientiane)","VT3 - A Gang Mobile1 Km 52","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000631,352027125,"352027125 - VT2 - A bin Mobile","VT2 - inew Dealer (Vientiane)","VT2 - A bin Mobile","Inew Dealer",S11150266611000023,"inew VT Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000632,352027014,"352027014 - XYB - Vanh mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Vanh mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000633,352027013,"352027013 - XYB - TT mobile ???????","XYB - Siam Dealer (Xaiyabouli)","XYB - TT mobile ບ້ານປູງ","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000634,352027117,"352027117 - XYB - Ting mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Ting mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000635,352027116,"352027116 - XYB - Tik Mobile3","XYB - Siam Dealer (Xaiyabouli)","XYB - Tik Mobile3","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000636,352027113,"352027113 - XYB - TC mobile1","XYB - Siam Dealer (Xaiyabouli)","XYB - TC mobile1","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000637,352027112,"352027112 - XYB - Tar mobile Xaiyabuly","XYB - Siam Dealer (Xaiyabouli)","XYB - Tar mobile Xaiyabuly","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000638,352027111,"352027111 - XYB - suly mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - suly mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000639,352027109,"352027109 - XYB - SP mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - SP mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000640,352027108,"352027108 - XYB - SP Computer","XYB - Siam Dealer (Xaiyabouli)","XYB - SP Computer","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000641,352027106,"352027106 - XYB - singtro mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - singtro mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000642,352027104,"352027104 - XYB - sengphai mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - sengphai mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000643,352027102,"352027102 - XYB - Saisana mobile2","XYB - Siam Dealer (Xaiyabouli)","XYB - Saisana mobile2","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000644,352027100,"352027100 - XYB - Saisana IT","XYB - Siam Dealer (Xaiyabouli)","XYB - Saisana IT","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000645,352027099,"352027099 - XYB - Rasa mobilee","XYB - Siam Dealer (Xaiyabouli)","XYB - Rasa mobilee","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000646,352027095,"352027095 - XYB - Peno mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Peno mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000647,352027094,"352027094 - XYB - Ou Mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Ou Mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000648,352027093,"352027093 - XYB - Nock mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Nock mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000649,352027092,"352027092 - XYB - MR mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - MR mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000650,352027091,"352027091 - XYB - Lai mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Lai mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000651,352027087,"352027087 - XYB - Juneer mobile1","XYB - Siam Dealer (Xaiyabouli)","XYB - Juneer mobile1","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000652,352027086,"352027086 - XYB - jonhny mobile1 Xysaworng","XYB - Siam Dealer (Xaiyabouli)","XYB - jonhny mobile1 Xysaworng","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000653,352027085,"352027085 - XYB - Joi mobile Paklaiy","XYB - Siam Dealer (Xaiyabouli)","XYB - Joi mobile Paklaiy","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000654,352027083,"352027083 - XYB - Haumjai mobilee","XYB - Siam Dealer (Xaiyabouli)","XYB - Haumjai mobilee","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000655,352027082,"352027082 - XYB - happy mobile kaenthao","XYB - Siam Dealer (Xaiyabouli)","XYB - happy mobile kaenthao","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000656,352027081,"352027081 - XYB - Fandy Mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Fandy Mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000657,352027080,"352027080 - XYB - Duangphone mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Duangphone mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000658,352027078,"352027078 - XYB - daonoy mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - daonoy mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000659,352027077,"352027077 - XYB - chansaikham mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - chansaikham mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000660,352027076,"352027076 - XYB - Cha mobile Numchog","XYB - Siam Dealer (Xaiyabouli)","XYB - Cha mobile Numchog","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000661,352027075,"352027075 - XYB - Boombill 1 mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Boombill 1 mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000662,352027073,"352027073 - XYB - Bee Mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Bee Mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000663,352027072,"352027072 - XYB - Atan mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Atan mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000664,352027070,"352027070 - XYB - Amphone Mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Amphone Mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000665,352027069,"352027069 - XYB - A ting mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - A ting mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000666,352027067,"352027067 - XSB - Xaiy? service?","XSB - Aqing Dealer (Xaisomboun)","XSB - Xaiy​ service​","Aqing Dealer",S11150266611000019,"Aqing Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000667,352027066,"352027066 - XSB - vong mobile","XSB - Aqing Dealer (Xaisomboun)","XSB - vong mobile","Aqing Dealer",S11150266611000019,"Aqing Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000668,352027063,"352027063 - XSB - Sit mobile1","XSB - Aqing Dealer (Xaisomboun)","XSB - Sit mobile1","Aqing Dealer",S11150266611000019,"Aqing Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000669,352027062,"352027062 - XSB - Seng mobile","XSB - Aqing Dealer (Xaisomboun)","XSB - Seng mobile","Aqing Dealer",S11150266611000019,"Aqing Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000670,352027060,"352027060 - XSB - Ny Mobile","XSB - Aqing Dealer (Xaisomboun)","XSB - Ny Mobile","Aqing Dealer",S11150266611000019,"Aqing Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000671,352027057,"352027057 - XSB - Mao mobile","XSB - Aqing Dealer (Xaisomboun)","XSB - Mao mobile","Aqing Dealer",S11150266611000019,"Aqing Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000672,352027054,"352027054 - XSB - jojo mobile","XSB - Aqing Dealer (Xaisomboun)","XSB - jojo mobile","Aqing Dealer",S11150266611000019,"Aqing Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000673,352027047,"352027047 - XKH - Yanghuiy mobile","XKH - Ahua Dealer (XiengKhuang)","XKH - Yanghuiy mobile","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000674,352027045,"352027045 - XKH - Vanhkham mobile","XKH - Ahua Dealer (XiengKhuang)","XKH - Vanhkham mobile","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000675,352027044,"352027044 - XKH - Uni Mobile","XKH - Ahua Dealer (XiengKhuang)","XKH - Uni Mobile","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000676,352027043,"352027043 - XKH - Touy Mobile","XKH - Ahua Dealer (XiengKhuang)","XKH - Touy Mobile","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000677,352027042,"352027042 - XKH - Pin mobile","XKH - Ahua Dealer (XiengKhuang)","XKH - Pin mobile","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000678,352027039,"352027039 - XKH - Mai mobile Numeum","XKH - Ahua Dealer (XiengKhuang)","XKH - Mai mobile Numeum","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000679,352027038,"352027038 - XKH - Lerd mobile","XKH - Ahua Dealer (XiengKhuang)","XKH - Lerd mobile","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000680,352027037,"352027037 - XKH - Krong mobile","XKH - Ahua Dealer (XiengKhuang)","XKH - Krong mobile","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000681,352027035,"352027035 - XKH - Kong mobile","XKH - Ahua Dealer (XiengKhuang)","XKH - Kong mobile","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000682,352027034,"352027034 - XKH - Ko mobile","XKH - Ahua Dealer (XiengKhuang)","XKH - Ko mobile","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000683,352027033,"352027033 - XKH - K Mobile","XKH - Ahua Dealer (XiengKhuang)","XKH - K Mobile","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000684,352027031,"352027031 - XKH - Hmong mobile","XKH - Ahua Dealer (XiengKhuang)","XKH - Hmong mobile","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000685,352027030,"352027030 - XKH - F Mobile PhoneSavanh Tai","XKH - Ahua Dealer (XiengKhuang)","XKH - F Mobile PhoneSavanh Tai","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000686,352027029,"352027029 - XKH - Douang mobile3","XKH - Ahua Dealer (XiengKhuang)","XKH - Douang mobile3","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000687,352027028,"352027028 - XKH - Douang mobile1 Phosavanh","XKH - Ahua Dealer (XiengKhuang)","XKH - Douang mobile1 Phosavanh","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000688,352027025,"352027025 - XKH - Aluo Mobile","XKH - Ahua Dealer (XiengKhuang)","XKH - Aluo Mobile","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000689,352027023,"352027023 - XKH - A liu mobile3 NongHasd","XKH - Ahua Dealer (XiengKhuang)","XKH - A liu mobile3 NongHasd","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000690,352027021,"352027021 - XKH - A hua mobile Nonghed","XKH - Ahua Dealer (XiengKhuang)","XKH - A hua mobile Nonghed","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000691,352026993,"352026993 - PSL - yangxiaodong1","PSL - JW Dealer (Phongsaly)","PSL - yangxiaodong1","JW Dealer",S11150266611000009,"JW Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000692,352026992,"352026992 - PSL - Tuan","PSL - JW Dealer (Phongsaly)","PSL - Tuan","JW Dealer",S11150266611000009,"JW Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000693,352026991,"352026991 - PSL - Sommanyvan","PSL - JW Dealer (Phongsaly)","PSL - Sommanyvan","JW Dealer",S11150266611000009,"JW Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000694,352026990,"352026990 - PSL - SInuan1","PSL - JW Dealer (Phongsaly)","PSL - SInuan1","JW Dealer",S11150266611000009,"JW Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000695,352026989,"352026989 - PSL - PSL Mobile 4","PSL - JW Dealer (Phongsaly)","PSL - PSL Mobile 4","JW Dealer",S11150266611000009,"JW Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000696,352026986,"352026986 - PSL - LV mobile","PSL - JW Dealer (Phongsaly)","PSL - LV mobile","JW Dealer",S11150266611000009,"JW Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000697,352026984,"352026984 - PSL - Liuwei","PSL - JW Dealer (Phongsaly)","PSL - Liuwei","JW Dealer",S11150266611000009,"JW Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000698,352026983,"352026983 - PSL - Jping Phongsaly","PSL - JW Dealer (Phongsaly)","PSL - Jping Phongsaly","JW Dealer",S11150266611000009,"JW Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000699,352026982,"352026982 - PSL - Congbin1 Bounenum","PSL - JW Dealer (Phongsaly)","PSL - Congbin1 Bounenum","JW Dealer",S11150266611000009,"JW Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000700,352026980,"352026980 - CPS - yingjalern","CPS - JK Dealer (Pakse)","CPS - yingjalern","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000701,352026979,"352026979 - CPS - yerntien","CPS - JK Dealer (Pakse)","CPS - yerntien","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000702,352026978,"352026978 - CPS - Yai Mobile","CPS - JK Dealer (Pakse)","CPS - Yai Mobile","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000703,352026976,"352026976 - CPS - Vs mobile","CPS - JK Dealer (Pakse)","CPS - Vs mobile","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000704,352026975,"352026975 - CPS - Tuong phone","CPS - JK Dealer (Pakse)","CPS - Tuong phone","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000705,352026974,"352026974 - CPS - Tha mobile","CPS - JK Dealer (Pakse)","CPS - Tha mobile","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000706,352026972,"352026972 - CPS - Somvang OA","CPS - JK Dealer (Pakse)","CPS - Somvang OA","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000707,352026970,"352026970 - CPS - PT mobile2","CPS - JK Dealer (Pakse)","CPS - PT mobile2","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
